PRODUCT_ID	EDITOR_RATING	MIN_PRICE	ALL_RATINGS	EDITOR	THE_GOOD	THE_BAD	THE_BOTTOM_LINE
32319118	Overall score: 7.2 (3.5 stars)	$184.76	{'performance': 7.0, 'design': 7.0, 'features': 8.0, 'image quality': 7.0}		Nice click-wheel; sleek, slim design; supports wireless 802.11b/g photo e-mail via T-Mobile hot spots and private access points; optical image stabilization.	The lack of a built-in browser prevents you from being able to access most free public Wi-Fi access points.	While it takes good pictures and it's nice to be able to access private Wi-Fi access points, the lack of a browser keeps this camera from rising to the next level.
32082363	Overall score: 7.7 (3.5 stars)	$140.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Jim Hoffman	Very low noise at higher ISOs; wide dynamic range; solid, well-designed body.	Slightly sluggish AF system; low effective resolution for a pro-level camera; bloated file sizes.	While a wide dynamic range lets it serve up tons of highlight detail and impressive overall image quality, the S5 Pro isn't for high-speed sports photography, and it could use more resolution.
32384351	Overall score: 6.6 (3.0 stars)	$429.00	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Philip Ryan	Lots of handy, on-camera editing functions; big LCD screen.	The sliding lens cover feels loose and jams easily; noisy and fringe-filled photos.	The HP Photosmart R837's disappointing image quality makes this otherwise handy, versatile shooter a mediocre model.
32319117	Overall score: 6.9 (3.0 stars)	$342.00	{'performance': 5.0, 'design': 7.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	The Nikon Coolpix P5000 has optical image stabilization and excellent exposure, color, and sharpness.	Slow; LCD unusable in bright sunlight; highly inconsistent color across different ISO sensitivity levels; unusually strong barrel distortion at widest angle despite relatively narrow 36mm-equivalent angle of view.	A few performance issues with the Nikon Coolpix P5000 diminish the appeal of an otherwise nice compact camera for amateurs.
32378264	Overall score: 7.2 (3.5 stars)	$1,299.00	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}		Comfortable, compact body design; very low noise at higher ISOs; highly customizable menus; 10.2-megapixel CCD sensor	Slow kit lenses; RAW editing software costs extra; controls can be awkward; occasionally slow to focus; no automatic sensor cleaning; RAW-plus-JPEG mode limited to basic instead of fine JPEG compression	The Nikon D40x makes a very nice first dSLR, though experienced SLR shooters looking for a Nikon should spend the extra cash for the D80.
32363777	Overall score: 7.2 (3.5 stars)	$200.00	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}		Comfortable, compact body design; very low noise at higher ISOs; highly customizable menus; 10.2-megapixel CCD sensor	Slow kit lenses; RAW editing software costs extra; controls can be awkward; occasionally slow to focus; no automatic sensor cleaning; RAW-plus-JPEG mode limited to basic instead of fine JPEG compression	The Nikon D40x makes a very nice first dSLR, though experienced SLR shooters looking for a Nikon should spend the extra cash for the D80.
32422175	Overall score: 7.2 (3.5 stars)	$799.99	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}		Comfortable, compact body design; very low noise at higher ISOs; highly customizable menus; 10.2-megapixel CCD sensor	Slow kit lenses; RAW editing software costs extra; controls can be awkward; occasionally slow to focus; no automatic sensor cleaning; RAW-plus-JPEG mode limited to basic instead of fine JPEG compression	The Nikon D40x makes a very nice first dSLR, though experienced SLR shooters looking for a Nikon should spend the extra cash for the D80.
32378594	Overall score: 7.2 (3.5 stars)	$1,499.95	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}		Comfortable, compact body design; very low noise at higher ISOs; highly customizable menus; 10.2-megapixel CCD sensor	Slow kit lenses; RAW editing software costs extra; controls can be awkward; occasionally slow to focus; no automatic sensor cleaning; RAW-plus-JPEG mode limited to basic instead of fine JPEG compression	The Nikon D40x makes a very nice first dSLR, though experienced SLR shooters looking for a Nikon should spend the extra cash for the D80.
32332757	Overall score: 7.1 (3.5 stars)	$649.95	{'performance': 6.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Very compact for a dSLR; speedy; Live View mode (LCD preview) operation.	Subpar autofocus, exposure, and automatic white-balance performance; some poor choices for default settings.	Olympus' compact dSLR for newbies, the Evolt E-410, is a decent choice if you're looking to save space in your bag, but issues with its automatic exposure and white balance make it an unsatisfactory option as a first dSLR.
32332756	Overall score: 7.1 (3.5 stars)	$659.99	{'performance': 6.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Very compact for a dSLR; speedy; Live View mode (LCD preview) operation.	Subpar autofocus, exposure, and automatic white-balance performance; some poor choices for default settings.	Olympus' compact dSLR for newbies, the Evolt E-410, is a decent choice if you're looking to save space in your bag, but issues with its automatic exposure and white balance make it an unsatisfactory option as a first dSLR.
32329621	Overall score: 8.2 (4.0 stars)	$149.99	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 9.0}	Lori Grunin	Great photos; relatively fast performance; above-average features for its class, including 5x zoom lens and nine-point autofocus	Buttons are a little small; no optical viewfinder.	The Sony Cyber-shot DSC-T100 is a slim point-and-shoot whose generous feature set, great photos, and quick performance make it an excellent choice for a pocket camera.
32331738	Overall score: 8.2 (4.0 stars)	$209.99	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 9.0}	Lori Grunin	Great photos; relatively fast performance; above-average features for its class, including 5x zoom lens and nine-point autofocus	Buttons are a little small; no optical viewfinder.	The Sony Cyber-shot DSC-T100 is a slim point-and-shoot whose generous feature set, great photos, and quick performance make it an excellent choice for a pocket camera.
32327284	Overall score: 6.6 (3.0 stars)	$429.33	{'performance': 8.0, 'design': 6.0, 'features': 7.0, 'image quality': 6.0}		Small, slim, digital camera with attractive design; fast performance.	Disappointing image quality; sensitivity tops out at ISO 400; low-resolution LCD screen; design quirks make it easy to turn the camera on accidentally.	Sure, it's slim, inexpensive, and cute, but annoying quirks and iffy image quality keep this 7.2-megapixel snapshooter off our list of favorites.
32327285	Overall score: 6.6 (3.0 stars)	$259.00	{'performance': 8.0, 'design': 6.0, 'features': 7.0, 'image quality': 6.0}		Small, slim, digital camera with attractive design; fast performance.	Disappointing image quality; sensitivity tops out at ISO 400; low-resolution LCD screen; design quirks make it easy to turn the camera on accidentally.	Sure, it's slim, inexpensive, and cute, but annoying quirks and iffy image quality keep this 7.2-megapixel snapshooter off our list of favorites.
32314643	Overall score: 6.0 (3.0 stars)	$711.69	{'performance': 6.0, 'design': 5.0, 'features': 8.0, 'image quality': 6.0}		10x optical zoom; optical image stabilization; 1,280x720, 30 frames per second HD video capture; very close-focusing SuperMacro mode.	Extremely awkward design; so-so still image quality; sluggish performance; noisy at higher ISOs.	The TX1's unique design is sure to turn heads, but it's also quite awkward to use, and its still image quality isn't up to Canon's usual standards.
32314640	Overall score: 7.8 (3.5 stars)	$399.99	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Nicely designed; excellent high-ISO photo quality; relatively fast; above-average movie quality; face detection.	Photos tend to have purple fringing; no optical viewfinder.	The Canon PowerShot SD750 has an attractive design, large LCD, and excellent photo quality for an ultracompact.
32329619	Overall score: 7.6 (3.5 stars)	$399.95	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 8.0}		Attractive new display; great performance and pictures.	Small buttons can sometimes feel awkward.	With a shiny new interface, fast performance, and great pictures, the DSC-W80 sits on the top of the budget snapshot heap.
32331727	Overall score: 7.6 (3.5 stars)	$549.95	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 8.0}		Attractive new display; great performance and pictures.	Small buttons can sometimes feel awkward.	With a shiny new interface, fast performance, and great pictures, the DSC-W80 sits on the top of the budget snapshot heap.
32331726	Overall score: 7.6 (3.5 stars)	$129.90	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 8.0}		Attractive new display; great performance and pictures.	Small buttons can sometimes feel awkward.	With a shiny new interface, fast performance, and great pictures, the DSC-W80 sits on the top of the budget snapshot heap.
32331725	Overall score: 7.6 (3.5 stars)	$399.95	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 8.0}		Attractive new display; great performance and pictures.	Small buttons can sometimes feel awkward.	With a shiny new interface, fast performance, and great pictures, the DSC-W80 sits on the top of the budget snapshot heap.
32318613	Overall score: 7.4 (3.5 stars)	$299.49	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}		Solid image quality and performance; brushed-aluminum faceplate is a pretty touch for a budget model.	Plastic body; review button is not easy to press.	It's not the fanciest camera, but quick performance and solid images make this sub-$200 shooter a worthwhile pick.
32312336	Overall score: 7.4 (3.5 stars)	$499.95	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}		Solid image quality and performance; brushed-aluminum faceplate is a pretty touch for a budget model.	Plastic body; review button is not easy to press.	It's not the fanciest camera, but quick performance and solid images make this sub-$200 shooter a worthwhile pick.
32330404	Overall score: 5.8 (2.5 stars)	$199.99	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 5.0}		Comes in several different colors.	Awkward controls; terrible noise; mediocre performance.	Unless you care more about the color of your 10-megapixel camera than the photos it captures, give this one a pass.
32330402	Overall score: 5.8 (2.5 stars)	$349.99	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 5.0}		Comes in several different colors.	Awkward controls; terrible noise; mediocre performance.	Unless you care more about the color of your 10-megapixel camera than the photos it captures, give this one a pass.
32330408	Overall score: 5.8 (2.5 stars)	$399.50	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 5.0}		Comes in several different colors.	Awkward controls; terrible noise; mediocre performance.	Unless you care more about the color of your 10-megapixel camera than the photos it captures, give this one a pass.
32363072	Overall score: 6.6 (3.0 stars)	$288.99	{'performance': 7.0, 'design': 6.0, 'features': 7.0, 'image quality': 7.0}		7x optical zoom lens; sensor-shift image stabilization	Awkward control system; slow f/3.4-5.3 maximum aperture range; merely average image quality	Casio tries to make a statement with the EX-V7's 7x optical zoom and sensor-shift image stabilization, but awkward controls and ho-hum image quality make this camera merely mediocre.
32313269	Overall score: 6.4 (3.0 stars)	$200.00	{'performance': 6.0, 'design': 7.0, 'features': 6.0, 'image quality': 6.0}		Excellent indoor white balance; simple to use	Sluggish performance; soft images	If you really want a camera that does the thinking for you, this is a good choice. Otherwise, look for faster, more reliable models.
32314644	Overall score: 7.6 (3.5 stars)	$441.10	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}		Optical image stabilization; manual exposure controls; good performance; optical viewfinder	Noisy at higher ISOs	Despite excessive noise at higher ISOs, Canon's A570 IS offers an excellent value and an impressive feature set in its category.
32330360	Overall score: 5.8 (2.5 stars)	$199.94	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 5.0}		Comes in several different colors.	Awkward, unresponsive controls; terrible noise; mediocre performance.	Unless you absolutely need a camera in your favorite color, give this one a pass.
32330381	Overall score: 5.8 (2.5 stars)	$292.99	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 5.0}		Comes in several different colors.	Awkward, unresponsive controls; terrible noise; mediocre performance.	Unless you absolutely need a camera in your favorite color, give this one a pass.
32330382	Overall score: 5.8 (2.5 stars)	$299.99	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 5.0}		Comes in several different colors.	Awkward, unresponsive controls; terrible noise; mediocre performance.	Unless you absolutely need a camera in your favorite color, give this one a pass.
32313271	Overall score: 6.3 (3.0 stars)	$548.88	{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 6.0}		Great body design; high-quality, fast, wide, 18x optical zoom lens; sensor-shift image stabilization; manual exposure controls; RAW image capture.	Very slow; high noise above ISO 400; slightly soft images.	Olympus' SP-550UZ has great ergonomics, but disappointingly slow performance and soft, noisy images drag it down.
32314658	Overall score: 7.4 (3.5 stars)	$311.98	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}		Responsive performance; slightly above-average lens.	Images plagued with artifacts and fringing; extremely noisy at high ISO settings.	This camera's solid performance can help you forget that it doesn't have many bells or whistles.
32313267	Overall score: 6.8 (3.0 stars)	$294.00	{'performance': 6.0, 'design': 7.0, 'features': 6.0, 'image quality': 8.0}		Good image quality; great indoor white balance.	Sluggish performance; few manual settings.	The Olympus FE-250 is a little slow and has few manual settings, but at least it takes good pictures.
32314638	Overall score: 7.8 (3.5 stars)	$549.99	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}		Excellent image quality; solid build quality; speedy performance; optical viewfinder; face detection.	No manual exposure controls.	Small size, excellent image quality, and a solid, though not extensive, feature set make the SD1000 a great choice for a compact camera.
32365159	Overall score: 7.8 (3.5 stars)	$399.00	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}		Excellent image quality; solid build quality; speedy performance; optical viewfinder; face detection.	No manual exposure controls.	Small size, excellent image quality, and a solid, though not extensive, feature set make the SD1000 a great choice for a compact camera.
32138778	Overall score: 7.7 (3.5 stars)	$899.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	Excellent photo quality; well-designed and solidly built body; premium features for its price class; nice kit lens.	Occasional autofocus hunting; Shake Reduction only buys you a little over one stop.	A great feature set for the price, pro-level customization, and excellent photo quality make the Pentax K10D a bargain amateur dSLR. Only unremarkable performance holds it back from joining the pack leaders.
32319126	Overall score: 7.0 (3.5 stars)	$219.99	{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Sleek, light body; almost no lens distortion.	Slightly sluggish performance, mediocre color reproduction.	The Olympus Stylus 760 is a great choice if you just want a small, light, weather-resistant camera, but beware of image flaws.
32319467	Overall score: 7.0 (3.5 stars)	$281.69	{'performance': 6.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Sleek, light body; almost no lens distortion.	Slightly sluggish performance, mediocre color reproduction.	The Olympus Stylus 760 is a great choice if you just want a small, light, weather-resistant camera, but beware of image flaws.
32314544	Overall score: 5.8 (2.5 stars)	$284.95	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 5.0}	Philip Ryan	4x zoom lens; optical viewfinder.	Very noisy images; awkward zoom rocker; no 30fps VGA movie mode.	With heavy image noise and merely decent performance, there are better budget cameras available than the Canon PowerShot A460.
32314543	Overall score: 7.4 (3.5 stars)	$269.99	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}		Responsive performance; slightly above-average lens.	Images plagued with artifacts and fringing; small LCD.	This camera's low price tag and solid performance can help you forget that it doesn't have many bells or whistles.
31902676	Overall score: 8.8 (4.0 stars)	$5,999.00	{'performance': 9.0, 'design': 9.0, 'features': 8.0, 'image quality': 9.0}		Top-notch image quality; professional body; very low noise even at high ISOs.	Expensive; large and heavy; no full-frame sensor.	Nikon's flagship dSLR ranks among the best 35mm-format cameras currently made, but some pros may take umbrage with its less-than-full-frame sensor.
32037284	Overall score: 5.6 (2.5 stars)	$499.50	{'performance': 6.0, 'design': 6.0, 'features': 5.0, 'image quality': 5.0}		Has an optical viewfinder; handy in-camera editing.	Chunky build; very noisy images; few manual controls.	With so many better choices for budget cameras available, pass on the bulky, noisy Kodak EasyShare C743.
32077813	Overall score: 7.4 (3.5 stars)	$1,999.99	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 7.0}	Jim Hoffman	Fast, 12x optical, image-stabilized zoom lens; raw capture; sensitivity to as high as ISO 1,600.	Big camera body; auto white balance is bad with tungsten lighting; expensive.	Leica's version of Panasonic's DMC-FZ50 has slightly better JPEG compression, slightly slower performance, and a much higher price tag.
31977232	Overall score: 6.6 (3.0 stars)	$499.95	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 5.0}	Lori Grunin	Optical image stabilization; large LCD; solid build quality.	Mediocre photo quality; some controls too small.	A decent camera, the Panasonic Lumix DMC-FX50 is held back by less-than-decent photo quality.
32156779	Overall score: 7.5 (3.5 stars)	$628.98	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Excellent feel and compact size; very customizable menu architecture; nice guidance for dSLR newbies; excellent noise characteristics for high-ISO shots.	Slow kit lens; occasionally slow to focus; only 6 megapixels; raw editing software costs extra; control scheme can be awkward; no automatic sensor cleaning.	The Nikon D40 is a great transition camera for going from point-and-shoot to your first dSLR.
33496666	Overall score: 7.5 (3.5 stars)	$699.99	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Excellent feel and compact size; very customizable menu architecture; nice guidance for dSLR newbies; excellent noise characteristics for high-ISO shots.	Slow kit lens; occasionally slow to focus; only 6 megapixels; raw editing software costs extra; control scheme can be awkward; no automatic sensor cleaning.	The Nikon D40 is a great transition camera for going from point-and-shoot to your first dSLR.
31965099	Overall score: 6.2 (3.0 stars)	$299.90	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 4.0}		The Olympus Stylus 730 features large, backlit buttons, and a handy Simple Mode that automates almost all of the camera's functions.	The Stylus 730 produced extremely noisy images and exhibited sluggish performance.	The Olympus Stylus 730 has some great design points, but its slow performance and noisy images seriously hurt its overall rating.
32059810	Overall score: 6.0 (3.0 stars)	$250.04	{}	Jim Hoffman	5X optical zoom; lens-shift vibration reduction; easy to use.	Slow performance; sensitivity tops out at ISO 400; poor image quality.	The Nikon Coolpix L5 mixes simple operation with a couple of cool features, but slow performance and iffy image quality make this camera a poor choice.
31732969	Overall score: 6.2 (3.0 stars)	$153.87	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 7.0}		Responsive; decent photos.	Stiff, awkward controls; very few features.	The Fujifilm FinePix A600 produces nice images, though its awkward design and mundane features hold it back.
32058925	Overall score: 6.2 (3.0 stars)	$169.00	{'performance': 5.0, 'design': 7.0, 'features': 6.0, 'service and support': 6.0}		Simple operation; small size; long battery life.	Slow performance; no ISO control; very slow flash recycle time.	The Coolpix L6 doesn't offer much control and is quite slow, but in good light, it can take nice photos.
32004261	Overall score: 7.0 (3.5 stars)	$28.99	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Lori Grunin	Slim and stylish; quick performance.	Mediocre photo quality.	An attractive, pocketable shooter, the Casio Exilim EX-S770 nevertheless has its share of quirks.
32004263	Overall score: 7.0 (3.5 stars)	$399.22	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Lori Grunin	Slim and stylish; quick performance.	Mediocre photo quality.	An attractive, pocketable shooter, the Casio Exilim EX-S770 nevertheless has its share of quirks.
32040457	Overall score: 7.4 (3.5 stars)	$54.95	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}		10.7X optical zoom lens; sensitivity up to ISO 1,600; raw image capture.	No optical or mechanical image stabilization; noisy images above ISO 400.	Though high on features, Fuji's FinePix S9100 comes up short on image quality.
31977238	Overall score: 7.4 (3.5 stars)	$594.95	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Great lens; nice design; lots of manual controls.	Generally soft photos; mediocre movies; no optical viewfinder.	The Panasonic Lumix DMC-LX2 is a good choice for an enthusiast looking for a powerful camera that can fit into a jacket pocket.
31975861	Overall score: 7.4 (3.5 stars)	$699.95	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Great lens; nice design; lots of manual controls.	Generally soft photos; mediocre movies; no optical viewfinder.	The Panasonic Lumix DMC-LX2 is a good choice for an enthusiast looking for a powerful camera that can fit into a jacket pocket.
32069604	Overall score: 7.5 (3.5 stars)	$1,199.95	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	A cornucopia of features; zippy; built like a tank.	No raw format support; relatively significant distortion at the widest angle of view; when zoomed out completely, lens intrudes into viewfinder.	The Canon PowerShot G7 is a solid enthusiast camera for those who've ruled out a budget dSLR.
32059786	Overall score: 6.6 (3.0 stars)	$269.99	{'performance': 7.0, 'design': 7.0, 'features': 6.0, 'image quality': 7.0}		Relatively low price for an ultracompact; attractive design; easy to use.	No manual exposure controls; sensitivity tops out at ISO 400; noisy images at ISO 200 and ISO 400.	Nikon's Coolpix S9 has an attractive price, but its feature set and image quality could be better.
32098318	Overall score: 6.0 (3.0 stars)	$649.00	{'performance': 4.0, 'design': 7.0, 'features': 6.0, 'service and support': 6.0}		Nice 10X optical zoom lens with little distortion.	No image stabilization; slow performance; small LCD; full-resolution sensitivity tops out at ISO 400.	Kodak's Z710 has some nice features and a good lens, but slow performance, no image stabilization, and a limited ISO range drag it down.
31965093	Overall score: 5.6 (2.5 stars)	$249.99	{'performance': 3.0, 'design': 7.0, 'features': 5.0, 'image quality': 6.0}	Philip Ryan	Simple to use; inexpensive.	Terrible performance.	The Olympus FE 170's price is hard to beat; its performance, not so much.
32059364	Overall score: 7.2 (3.5 stars)	$249.00	{'performance': 7.0, 'design': 7.0, 'features': 8.0, 'image quality': 7.0}		Great click wheel; attractive, slim design; supports photo e-mail from T-Mobile access points; solid color reproduction.	Annoying top buttons; no proxy Wi-Fi access other than T-Mobile.	Nikon adds T-Mobile hot-spot access to its slim Wi-Fi camera and continues to deliver the image quality we enjoyed in the S6.
32036711	Overall score: 6.8 (3.0 stars)	$399.95	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 7.0}		Decent image quality; comfortable design.	No manual exposure controls; sluggish performance.	It's a bit slow and lacks manual exposure controls, but the Olympus Stylus 750 is still a very nice snapshot camera.
31965100	Overall score: 6.8 (3.0 stars)	$329.99	{}		Decent image quality; comfortable design.	Few manual controls; sluggish performance.	It's a bit slow, and control freaks will be disappointed, but the Olympus Stylus 740 is still a very nice snapshot camera.
32069606	Overall score: 7.6 (3.5 stars)	$599.99	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Small and comfortable; responsive performance; decent images.	Few manual controls; noticeable fringing.	A very good compact camera, the 10-megapixel Canon PowerShot SD900 nonetheless falls short of its faster, more full-featured, albeit lower-resolution competitors.
32069607	Overall score: 7.8 (3.5 stars)	$389.00	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Good focal range for lens; quick performance; optical image stabilization; attractive design.	Few manual controls; extremely noisy photos at ISO 1,600.	A slim, stylish body, a wide-angle lens, very good photo quality, and snappy performance make the Canon PowerShot SD800 IS a great point-and-shoot.
32072389	Overall score: 6.6 (3.0 stars)	$339.25	{}	Lori Grunin	Small and stylish; comes with dock and remote.	Terrible image noise; remote control is almost superfluous.	Its small size makes it an attractive pocket camera, but its speed and image quality issues are too great to ignore.
32072675	Overall score: 7.6 (3.5 stars)	$958.27	{'performance': 6.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Lots of manual controls; flip-out LCD; accepts accessory lenses.	Noisy at ISO 800; no image stabilization.	It's not great in low light, but the A640 has plenty of features photographers will love.
32073855	Overall score: 7.6 (3.5 stars)	$699.00	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Lots of manual controls; flip-out LCD; accessory lenses are available.	Noisy at ISO 800; no image stabilization.	Though it's not a great choice for low-light shooting, the Canon PowerShot A630 is a solid, feature-rich digital camera.
32065685	Overall score: 7.6 (3.5 stars)	$443.50	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}		Optical image stabilization; manual exposure controls; 6X optical zoom; usable ISO 800.	Sluggish flash recycling; widest angle of view is 35mm, auto white balance is very warm with tungsten lights.	Canon's A series continues to deliver tons of bang for the buck, this time including optical image stabilization, 6X optical zoom, and solid image quality in a midsize compact camera with a stylish design update.
32034088	Overall score: 7.8 (3.5 stars)	$999.95	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Compact and lightweight; fast and responsive; intelligently designed with shooting-friendly layout.	Second status LCD has been eliminated; slow kit lens; no spot metering; poor exposure of backlit subjects.	The Canon EOS Rebel XTi remains a very good first dSLR, but ultimately a disappointing followup to the XT, which cedes its lead to the Nikon D80.
32034086	Overall score: 7.8 (3.5 stars)	$729.99	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Compact and lightweight; fast and responsive; intelligently designed with shooting-friendly layout.	Second status LCD has been eliminated; slow kit lens; no spot metering; poor exposure of backlit subjects.	The Canon EOS Rebel XTi remains a very good first dSLR, but ultimately a disappointing followup to the XT, which cedes its lead to the Nikon D80.
32034087	Overall score: 7.8 (3.5 stars)	$465.13	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Compact and lightweight; fast and responsive; intelligently designed with shooting-friendly layout.	Second status LCD has been eliminated; slow kit lens; no spot metering; poor exposure of backlit subjects.	The Canon EOS Rebel XTi remains a very good first dSLR, but ultimately a disappointing followup to the XT, which cedes its lead to the Nikon D80.
32316816	Overall score: 7.8 (3.5 stars)	$1,599.95	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Compact and lightweight; fast and responsive; intelligently designed with shooting-friendly layout.	Second status LCD has been eliminated; slow kit lens; no spot metering; poor exposure of backlit subjects.	The Canon EOS Rebel XTi remains a very good first dSLR, but ultimately a disappointing followup to the XT, which cedes its lead to the Nikon D80.
32004258	Overall score: 8.0 (4.0 stars)	$795.00	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}		Excellent color rendition and noise levels; large feature set; highly customizable; lightning-fast performance.	Full raw editor costs extra; flash sync of 1/200 second.	Nikon scores big with the D80, its new 10-megapixel, sub-$1,000 dSLR.
32010306	Overall score: 8.0 (4.0 stars)	$649.99	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}		Excellent color rendition and noise levels; large feature set; highly customizable; lightning-fast performance.	Full raw editor costs extra; flash sync of 1/200 second.	Nikon scores big with the D80, its new 10-megapixel, sub-$1,000 dSLR.
33403236	Overall score: 8.0 (4.0 stars)	$1,099.99	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}		Excellent color rendition and noise levels; large feature set; highly customizable; lightning-fast performance.	Full raw editor costs extra; flash sync of 1/200 second.	Nikon scores big with the D80, its new 10-megapixel, sub-$1,000 dSLR.
32010305	Overall score: 8.0 (4.0 stars)	$1,999.00	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}		Excellent color rendition and noise levels; large feature set; highly customizable; lightning-fast performance.	Full raw editor costs extra; flash sync of 1/200 second.	Nikon scores big with the D80, its new 10-megapixel, sub-$1,000 dSLR.
32818186	Overall score: 8.0 (4.0 stars)	$1,145.00	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}		Excellent color rendition and noise levels; large feature set; highly customizable; lightning-fast performance.	Full raw editor costs extra; flash sync of 1/200 second.	Nikon scores big with the D80, its new 10-megapixel, sub-$1,000 dSLR.
31962010	Overall score: 7.5 (3.5 stars)	$449.95	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}		In-camera optical image stabilization; relatively compact; great mix of auto and manual features.	Auto white balance is warm in tungsten light; no raw-plus-JPEG mode; only 6 megapixels.	With its built-in image stabilization and comfy mix of manual and automatic features, the Pentax K100D is one of the best dSLR bargains on the market.
31941974	Overall score: 7.5 (3.5 stars)	$699.95	{'performance': 7.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}		In-camera optical image stabilization; relatively compact; great mix of auto and manual features.	Auto white balance is warm in tungsten light; no raw-plus-JPEG mode; only 6 megapixels.	With its built-in image stabilization and comfy mix of manual and automatic features, the Pentax K100D is one of the best dSLR bargains on the market.
